,score,comment
1224,8.333333333333334, برای امتحان 88 سوال باید یاد می گرفتیم که زیاد بود ولی چون مجازی بود راحت بود. یک مقاله هم باید تحویل می دادیم. در کل استادیه که راحت می گیره.
1225,10.0, فقط بگم که استاد فوق العاده ای هستن حتما باهاشون کلاس بردارین که پشیمون نمیشید
1226,8.666666666666666, استاد خوبیه فقط اینکه برای هرجلسه باید تحقیق داشته باشی که ۵ نمره امتحانت مربوط به تحقیقاته و خیلی دیر نمرات رو وارد کردن
1227,10.0, سر کلاساشون بسیار مفصل درس میدن و سعی میکنند کلاس پرباری باشد .
1228,1.0, حذف واضافه فرداس هنوز نمره فیزیک ۱ نیومده حتی اگه تنها کلاس فیزیک ۱ توکل ایران هم بود کلا ازدانشگاه خداحافظی کنید ولی بااین استادبرندارید
1229,7.166666666666667, درکل استاد بدی نیستن نمره واقعی خودتون رو میدن یکم کلاساش کسل کننده هست ولی سوالاش مشابه جزوس و اگه بخونید پاس میشید
1230,4.666666666666667, حدود پنجاه دقیقه درس میدادن و بعد ما نمیتونستیم کلاس رو ترک کنیم حتی جلسه هایی هم که ایشون تدریس نکردن ما باید کل کلاس رو آنلاین میموندیم
1231,5.166666666666667, امتحان میان ترم شفاهی حذفی گرفتن امتحان پایان ترم هم از ده نمره بود ولی از قسمت حذفی هم سوال داده بودن
1232,6.0, من مهر‌ ۹۹ با ایشون کلاس داشتم و الان برای بهمن حسابداری ۲ برداشتم و فهمیدم هیچی از اصول۱ به ما یاد ندادن و الان تو حسابداری۲ به مشکل خوردم
1233,8.833333333333334, امتحانش خیلی سخته ولی میشه پاس شد
1234,10.0, عالى هستن فوق العاده محترم و خوش برخورد❤️
1235,8.833333333333334, بنظرم يكمى كلاسشون خسته كنندست در اولويت دوم باشن 🙂
1236,10.0, استاد خیلی مهربون و با اخلاق ودلسوزی هستند من که عاشقشم
1237,1.1666666666666667, بنظرم باایشون برندارید
1238,1.6666666666666667, پيشنهاد ميكنم با اين استاد اصلا درس بر ندارين🤗
1239,2.5, اصلا نمیاد سرکلاس
1240,7.333333333333333, در مورد ایشون گفته بودن که نمیشه پاس کرد و همه رو میندازن ولی به من نمره خودم رو دادن
1241,1.0, برندارید. تمام.
1242,9.666666666666666, یکی از بهترین استادان رشته کامپیوتر، بسیار خوب هستند و راحت میتونید نمره بالای ۱۷ بگیرید ازشون
1243,8.666666666666666, استاد خوبی هستن و من مجازی باهاشون داشتم نمره های خوبی گرفتم، در کل برای انتخاب دوم گزینه خوبیه
1244,9.0, استاد خوبی هستن و بدلیل شرایط کرونا و امتحان مجازی خیلی خوب با دانشجو راه میان، به ما تعدادی سوال و جواب دادند و از ۴ سوال امتحان گرفتند
1245,6.666666666666667, خوب درس میده ولی خیلی سخت نمره میده ولی فعالیت زیادیم میخاد که بنظرم توی مجازی جوابگو نیست، خیلیم سخت نمره میدن و دیر وارد میکنن نمراتو
1246,9.833333333333334, استاد عالی هستن 👌🏻 داخل گروه تلگرام کامل تدریسشون رو میزارن، خیلی تکلیف میخان ولی خیلی خوب نمره میدن، انتخاب اولتون باشه
1247,4.333333333333333, اصلا با ایشون بر ندارید، به معنای واقعی کلمه در حقتون ظلم میشه بسیار بد هست این استاد در ترم مجازی
1248,10.0, بسیار خوش اخلاقند، از ۹۰ صفحه امتحان گرفتن اما سوالات ساده و به من نمره کامل دادن
1249,4.0, خودشون فقط ۴-۵ جلسه سر کلاس حضور داشتن و حتی سر تحویل هم نبودن.در طول ترم اسیستشون سر کلاس بود و باهاش کرکسیون میکردیم.
1250,10.0, استاد با سوادی هستن و نحوه ی تدریسشون خوبه
1251,10.0, خیلی مهربون و دلسوزه. نمره عالی میده.کلا ۵تا سوال میده همون ۵تا عینا تو امتحان میاد.سریع تصحیح میکنن برگه رو  ۳ روزه نمرات اعلام میکنن
1252,9.833333333333334, بسیار استاد خوب و با نظمی هستن و یک مقدار روی امتحان و تمرین ها سخت گیر
1253,1.0, معلوم نیست معیار نمره دادنشون چیه و فکر نمیکنم برگه ی امتحان رو تصحیح کنن
1254,1.0, چندتا سوال مشخص میکنن برای امتحان و متاسفانه رفتار و ادبیات مناسبی با دانشجو ندارن
1255,8.833333333333334, نمره خوبی میشه ازشون گرفت
1256,10.0, از همه نظر استاد خوبین و خیلی به حضور اهمیت نمیدن ولی اگر سرکلاس باشید به عنوان نمره مثبت در نظر میگیره و امتحانش هم عین جزوس
1257,2.5, یه عالمه پاور میخواد که باید ارائه بدید و انقدر پیگیره تا بعد از امتحان هم پیام میده که ارائه بدی و توصیه نمیکنم.
1258,1.0, اخرین گزینتون باشه که اگه میخواید پاس کنید شاید شانس بیارید پاس کنید
1259,7.166666666666667, کلاس این استاد پر از انرژی مثبته و برخوردشون عالیه ولی کسانی که زبانشون خوب نیست بهتره با این استاد کلاس برندارن
1260,5.166666666666667, من جواب سوالات امتحان رو از خود کتابی ک گفته بودن یعنی کتاب دکتر کاتوزیان نوشتم همه رو ولی ایشون میگفتن جوابات اشتباهه🤦‍♂️🤦‍♂️
1261,8.833333333333334, درس دادنشون میشه گفت خوبه ولی نمرتون رو حدود 3 یا 4 نمره پایین تر در نظر بگیرید و امتحانشون واقعا سخته و 
1262,1.0, ایشون اصلا درس نمیده فقط خاطره میگه نصف کلاسشم صداش قطعه. پروژه میدن ولی تاثیری در نمره پایانی نمیدن امتحان کلا یه چیز دیگس:|
1263,10.0, عالیه حتما باهاش کلاس بردارید سوالات هم دقیقا از جزوه خودش بود
1264,10.0, عالیه باهاش حتما کلاس بردارید نمره زیره ۱۸ نداشتیم
1265,6.333333333333333, اگه دوست دارین پاس بشین بهتره باهاش برندارین .
1266,3.5, با هر استادی تونستید بردارید ولی با ایشون نه
1267,10.0, خیلی استاد ماهین 🥰اگرچه جزوه استاد مطالب سختیو داره ولی خیلی دست بازوباارفاقن با دانشجوراه میان حتما باهاش بردارین❤
1268,1.3333333333333333, کلا سر کلاس نمیومد یه چیزی 
1269,2.1666666666666665, اصلا باهاشون بر ندارید از همه هم خودکار دو نمره کم میکنن یعنی اگر به اندازه 20 بنویسید 18 میگیرید
1270,4.833333333333333, از نظر تدریس و نمره دادن استاد خوبی هستند ولی اخلاق جالبی ندارن و یکم تحمل کلاس رو سخت میکنن.
1271,1.0, با برگه‌ی کامل امتحان و ارسال کامل و به موقع تمرینات و حضور در تمامی جلسات نهایتا نمره‌ی ۱۶ بهتون میدن!
1272,6.833333333333333, هر جلسه تمرین میدن و هر جلسه امتحان میگیرن که گاهی اوقات با دانشجو لج می کند
1273,3.6666666666666665, کتاب معرفی میکنند ولی سوالات امتحانشون فراتر از کتابه و بیشتر تحلیلیه و باید سرکلاس درباره موضوعی که تعیین میکنند کنفرانس دهید
1274,10.0, بسیار استاد محترم صبور و خوشرو با سطح علمی بالا
